os,cpu,gpu,ram,kernel,driver,cpuscheduler
Steam Runtime 2 (soldier),AMD Custom APU 0405,AMD Custom GPU 0405,12077680,5.13.0-valve36-1-neptune,,schedutil
fps,frametime,cpu_load,gpu_load,cpu_temp,gpu_temp,gpu_core_clock,gpu_mem_clock,gpu_vram_used,gpu_power,ram_used,elapsed
106.758,9367,71,99,78,77,1464,687,1.23072,8,6.50744,4555497574
128.304,7794,71,99,78,77,1464,687,1.23072,8,6.50744,4655566686
176.056,5680,71,99,78,77,1464,687,1.23072,8,6.50744,4755635118
127.665,7833,71,99,78,77,1464,687,1.23072,8,6.50744,4855698990
134.807,7418,69.9746,99,78,78,1434,687,1.23072,8,6.50702,4955768251
174.703,5724,69.9746,99,78,78,1434,687,1.23072,8,6.50702,5055834663
145.264,6884,69.9746,99,78,78,1434,687,1.23072,8,6.50702,5155865955
181.752,5502,69.9746,99,78,78,1434,687,1.23072,8,6.50702,5255926297
140.193,7133,69.9746,99,78,78,1434,687,1.23072,8,6.50702,5355994369
181.422,5512,71.9212,99,78,79,1451,687,1.23072,7,6.50799,5456054371
107.181,9330,71.9212,99,78,79,1451,687,1.23072,7,6.50799,5556119153
161.996,6173,71.9212,99,78,79,1451,687,1.23072,7,6.50799,5656183835
148.478,6735,71.9212,99,78,79,1451,687,1.23072,7,6.50799,5756245767
119.417,8374,71.9212,99,78,79,1451,687,1.23072,7,6.50799,5856317568
145.879,6855,71.3198,99,79,78,1427,687,1.23072,7,6.50707,5956511570
150.218,6657,71.3198,99,79,78,1427,687,1.23072,7,6.50707,6056575742
163.881,6102,71.3198,99,79,78,1427,687,1.23072,7,6.50707,6156638974
159.134,6284,71.3198,99,79,78,1427,687,1.23072,7,6.50707,6256717896
138.447,7223,71.3198,99,79,78,1427,687,1.23072,7,6.50707,6356781568
128.074,7808,70.6897,98,79,78,1398,687,1.23072,7,6.51226,6456848599
119.503,8368,70.6897,98,79,78,1398,687,1.23072,7,6.51226,6556919571
114.666,8721,70.6897,98,79,78,1398,687,1.23072,7,6.51226,6656991293
169.866,5887,70.6897,98,79,78,1398,687,1.23072,7,6.51226,6757058895
121.699,8217,70.6897,98,79,78,1398,687,1.23072,7,6.51226,6857134787
124.177,8053,70.6311,98,79,79,1401,687,1.23072,7,6.51151,6957197709
69.5217,14384,70.6311,98,79,79,1401,687,1.23072,7,6.51151,7057262391
137.438,7276,70.6311,98,79,79,1401,687,1.23072,7,6.51151,7157326483
127.34,7853,70.6311,98,79,79,1401,687,1.23072,7,6.51151,7258715271
165.673,6036,70.6311,98,79,79,1401,687,1.23072,7,6.51151,7358796913
134.807,7418,71.8204,98,79,78,1382,687,1.23072,7,6.51384,7458872985
133.333,7500,71.8204,98,79,78,1382,687,1.23072,7,6.51384,7558935677
