os,cpu,gpu,ram,kernel,driver,cpuscheduler
Steam Runtime 2 (soldier),AMD Custom APU 0405,AMD Custom GPU 0405,12077680,5.13.0-valve36-1-neptune,,schedutil
fps,frametime,cpu_load,gpu_load,cpu_temp,gpu_temp,gpu_core_clock,gpu_mem_clock,gpu_vram_used,gpu_power,ram_used,elapsed
110.448,9054,65.6716,99,80,79,1598,687,1.58578,9,7.0209,8339128656
49.3974,20244,65.6716,99,80,79,1598,687,1.58578,9,7.0209,8439203205
104.778,9544,65.5087,97,80,80,1554,687,1.58583,8,7.04948,8539239684
91.5667,10921,65.5087,97,80,80,1554,687,1.58583,8,7.04948,8639276373
71.3419,14017,65.5087,97,80,80,1554,687,1.58583,8,7.04948,8739439073
96.3113,10383,65.5087,97,80,80,1554,687,1.58583,8,7.04948,8839476162
75.2219,13294,65.5087,97,80,80,1554,687,1.58583,8,7.04948,8939504001
94.1354,10623,65.5087,97,80,80,1554,687,1.58583,8,7.04948,9039536740
77.238,12947,65.9204,98,80,79,1580,687,1.58585,9,7.08534,9139567459
74.7943,13370,65.9204,98,80,79,1580,687,1.58585,9,7.08534,9239603359
75.3693,13268,65.9204,98,80,79,1580,687,1.58585,9,7.08534,9339642748
89.6138,11159,65.9204,98,80,79,1580,687,1.58585,9,7.08534,9439674537
87.9972,11364,65.9204,98,80,79,1580,687,1.58585,9,7.08534,9539705296
91.2908,10954,65.1515,99,80,80,1597,687,1.58588,8,7.11957,9639742475
88.5191,11297,65.1515,99,80,80,1597,687,1.58588,8,7.11957,9739771704
80.9062,12360,65.1515,99,80,80,1597,687,1.58588,8,7.11957,9839802274
86.1995,11601,65.1515,99,80,80,1597,687,1.58588,8,7.11957,9939838403
114.377,8743,65.1515,99,80,80,1597,687,1.58588,8,7.11957,10039880482
80.0897,12486,65.8228,98,80,82,1559,687,1.58593,8,7.14934,10139910671
76.1905,13125,65.8228,98,80,82,1559,687,1.58593,8,7.14934,10239942460
88.8889,11250,65.8228,98,80,82,1559,687,1.58593,8,7.14934,10339981389
66.3394,15074,65.8228,98,80,82,1559,687,1.58593,8,7.14934,10440189969
72.5374,13786,65.8228,98,80,82,1559,687,1.58593,8,7.14934,10540222048
100.22,9978,66.0934,98,80,82,1559,687,1.58593,8,7.15487,10640250557
84.3811,11851,66.0934,98,80,82,1559,687,1.58593,8,7.15487,10740286186
69.3385,14422,66.0934,98,80,82,1559,687,1.58593,8,7.15487,10840317795
65.206,15336,66.0934,98,80,82,1559,687,1.58593,8,7.15487,10940358874
68.7332,14549,66.0934,98,80,82,1559,687,1.58593,8,7.15487,11040402084
138.064,7243,61.2658,98,80,81,1528,687,1.58596,8,7.18607,11140463433
87.5887,11417,61.2658,98,80,81,1528,687,1.58596,8,7.18607,11240511162
82.4606,12127,61.2658,98,80,81,1528,687,1.58596,8,7.18607,11340555631
82.7746,12081,61.2658,98,80,81,1528,687,1.58596,8,7.18607,11440588980
87.9198,11374,61.2658,98,80,81,1528,687,1.58596,8,7.18607,11540621689
83.9278,11915,50.1253,95,81,79,1524,687,1.59378,8,7.18754,11640667539
94.9307,10534,50.1253,95,81,79,1524,687,1.59378,8,7.18754,11740698338
88.3783,11315,50.1253,95,81,79,1524,687,1.59378,8,7.18754,11840740347
88.4251,11309,50.1253,95,81,79,1524,687,1.59378,8,7.18754,11940779706
86.7604,11526,50.1253,95,81,79,1524,687,1.59378,8,7.18754,12040820175
85.6825,11671,45.1852,99,81,78,1594,687,1.59378,9,7.18776,12140856625
85.5945,11683,45.1852,99,81,78,1594,687,1.59378,9,7.18776,12240884894
82.8912,12064,45.1852,99,81,78,1594,687,1.59378,9,7.18776,12340939723
80.8407,12370,45.1852,99,81,78,1594,687,1.59378,9,7.18776,12440982092
89.1981,11211,45.1852,99,81,78,1594,687,1.59378,9,7.18776,12541173281
85.3024,11723,44.0887,99,80,78,1600,687,1.59378,10,7.18751,12641221230
79.0201,12655,44.0887,99,80,78,1600,687,1.59378,10,7.18751,12741253580
71.8442,13919,44.0887,99,80,78,1600,687,1.59378,10,7.18751,12841306279
85.1644,11742,44.0887,99,80,78,1600,687,1.59378,10,7.18751,12941339288
83.4446,11984,44.0887,99,80,78,1600,687,1.59378,10,7.18751,13041370487
75.5687,13233,45.3165,99,80,78,1600,687,1.59378,9,7.18687,13141425166
89.1822,11213,45.3165,99,80,78,1600,687,1.59378,9,7.18687,13241459495
87.4891,11430,45.3165,99,80,78,1600,687,1.59378,9,7.18687,13341494855
74.5823,13408,45.3165,99,80,78,1600,687,1.59378,9,7.18687,13441533394
86.3111,11586,45.3165,99,80,78,1600,687,1.59378,9,7.18687,13541570613
83.5911,11963,42.6768,99,80,79,1600,687,1.59378,9,7.18708,13641602682
79.1077,12641,42.6768,99,80,79,1600,687,1.59378,9,7.18708,13741660201
91.2575,10958,42.6768,99,80,79,1600,687,1.59378,9,7.18708,13841694320
84.168,11881,42.6768,99,80,79,1600,687,1.59378,9,7.18708,13941726650
87.7655,11394,42.6768,99,80,79,1600,687,1.59378,9,7.18708,14041760089
84.1964,11877,43.734,99,80,79,1600,687,1.59378,9,7.18682,14141796478
78.2963,12772,43.734,99,80,79,1600,687,1.59378,9,7.18682,14241829167
70.7164,14141,43.734,99,80,79,1600,687,1.59378,9,7.18682,14341856626
82.5559,12113,43.734,99,80,79,1600,687,1.59378,9,7.18682,14441889575
74.7775,13373,43.734,99,80,79,1600,687,1.59378,9,7.18682,14541946815
74.5601,13412,43.9803,99,80,78,1600,687,1.59378,9,7.18708,14641967034
85.6604,11674,43.9803,99,80,78,1600,687,1.59378,9,7.18708,14742000393
70.6414,14156,43.9803,99,80,78,1600,687,1.59378,9,7.18708,14842124672
75.884,13178,43.9803,99,80,78,1600,687,1.59378,9,7.18708,14942163711
73.7735,13555,43.9803,99,80,78,1600,687,1.59378,9,7.18708,15042196321
87.0322,11490,43.8903,99,80,79,1600,687,1.59378,9,7.18713,15142231500
72.5742,13779,43.8903,99,80,79,1600,687,1.59378,9,7.18713,15242263729
77.6578,12877,43.8903,99,80,79,1600,687,1.59378,9,7.18713,15342326868
64.5536,15491,43.8903,99,80,79,1600,687,1.59378,9,7.18713,15442369187
85.5139,11694,43.8903,99,80,79,1600,687,1.59378,9,7.18713,15542402406
72.2909,13833,39.4256,99,80,79,1600,687,1.59378,9,7.18731,15642469256
77.4413,12913,39.4256,99,80,79,1600,687,1.59378,9,7.18731,15742510815
78.6906,12708,39.4256,99,80,79,1600,687,1.59378,9,7.18731,15842574184
70.0378,14278,39.4256,99,80,79,1600,687,1.59378,9,7.18731,15942640633
65.2784,15319,39.4256,99,80,79,1600,687,1.59378,9,7.18731,16042681872
64.3874,15531,40.806,99,80,78,1600,687,1.59378,10,7.1875,16142716571
71.0278,14079,40.806,99,80,78,1600,687,1.59378,10,7.1875,16242753941
68.918,14510,40.806,99,80,78,1600,687,1.59378,10,7.1875,16342788760
66.5602,15024,40.806,99,80,78,1600,687,1.59378,10,7.1875,16442866079
63.8081,15672,40.806,99,80,78,1600,687,1.59378,10,7.1875,16542905318
68.9417,14505,40.806,99,80,78,1600,687,1.59378,10,7.1875,16642945197
57.8469,17287,39.5522,99,80,79,1600,687,1.59378,10,7.18732,16742978026
69.7934,14328,39.5522,99,80,79,1600,687,1.59378,10,7.18732,16843014366
66.3482,15072,39.5522,99,80,79,1600,687,1.59378,10,7.18732,16943048535
59.2382,16881,39.5522,99,80,79,1600,687,1.59378,10,7.18732,17043087074
59.8158,16718,39.5522,99,80,79,1600,687,1.59378,10,7.18732,17143133593
59.9053,16693,41.0758,99,80,79,1600,687,1.59378,10,7.18723,17243201842
59.8372,16712,41.0758,99,80,79,1600,687,1.59378,10,7.18723,17343235982
62.3247,16045,41.0758,99,80,79,1600,687,1.59378,10,7.18723,17443277591
62.3441,16040,41.0758,99,80,79,1600,687,1.59378,10,7.18723,17543333960
61.5347,16251,41.0758,99,80,79,1600,687,1.59378,10,7.18723,17643463869
55.4416,18037,36.8831,99,80,78,1600,687,1.71878,10,7.18733,17743502638
56.2968,17763,36.8831,99,80,78,1600,687,1.71878,10,7.18733,17843561137
65.0364,15376,36.8831,99,80,78,1600,687,1.71878,10,7.18733,17943594337
70.0869,14268,36.8831,99,80,78,1600,687,1.71878,10,7.18733,18043660136
47.7281,20952,36.8831,99,80,78,1600,687,1.71878,10,7.18733,18143701865
53.8648,18565,39.899,99,80,79,1600,687,1.71878,10,7.18765,18243745164
55.1481,18133,39.899,99,80,79,1600,687,1.71878,10,7.18765,18343779823
55.6204,17979,39.899,99,80,79,1600,687,1.71878,10,7.18765,18443828822
52.5458,19031,39.899,99,80,79,1600,687,1.71878,10,7.18765,18543892452
61.237,16330,39.899,99,80,79,1600,687,1.71878,10,7.18765,18643930901
57.6236,17354,35.2185,99,80,79,1600,687,1.71878,11,7.18809,18743958570
55.8347,17910,35.2185,99,80,79,1600,687,1.71878,11,7.18809,18844116489
61.8506,16168,35.2185,99,80,79,1600,687,1.71878,11,7.18809,18944158898
56.5163,17694,35.2185,99,80,79,1600,687,1.71878,11,7.18809,19044208748
50.674,19734,35.2185,99,80,79,1600,687,1.71878,11,7.18809,19144291147
51.1797,19539,41.9903,99,80,79,1600,687,1.71878,10,7.1868,19244321546
56.5131,17695,41.9903,99,80,79,1600,687,1.71878,10,7.1868,19344355975
53.8996,18553,41.9903,99,80,79,1600,687,1.71878,10,7.1868,19444428764
46.6723,21426,41.9903,99,80,79,1600,687,1.71878,10,7.1868,19544506463
53.2028,18796,41.9903,99,80,79,1600,687,1.71878,10,7.1868,19644553753
55.4939,18020,38.6635,99,81,79,1600,687,1.71878,11,7.18706,19744600492
51.2663,19506,38.6635,99,81,79,1600,687,1.71878,11,7.18706,19844646501
55.0721,18158,38.6635,99,81,79,1600,687,1.71878,11,7.18706,19944696820
47.6032,21007,38.6635,99,81,79,1600,687,1.71878,11,7.18706,20044751639
43.6319,22919,38.6635,99,81,79,1600,687,1.71878,11,7.18706,20144815549
49.5197,20194,38.3863,99,81,80,1600,687,1.71878,10,7.18837,20244901558
49.5025,20201,38.3863,99,81,80,1600,687,1.71878,10,7.18837,20344940617
47.2188,21178,38.3863,99,81,80,1600,687,1.71878,10,7.18837,20444973156
44.3675,22539,38.3863,99,81,80,1600,687,1.71878,10,7.18837,20545016015
48.1858,20753,38.3863,99,81,80,1600,687,1.71878,10,7.18837,20645050124
47.0389,21259,36.0494,99,81,80,1600,687,1.71878,11,7.18814,20745089514
56.9541,17558,36.0494,99,81,80,1600,687,1.71878,11,7.18814,20845132543
44.7387,22352,36.0494,99,81,80,1600,687,1.71878,11,7.18814,20945164142
46.2942,21601,36.0494,99,81,80,1600,687,1.71878,11,7.18814,21045228571
37.7458,26493,36.0494,99,81,80,1600,687,1.71878,11,7.18814,21145277710
45.4897,21983,34.6154,99,81,80,1600,687,1.71878,11,7.18706,21245311989
51.1012,19569,34.6154,99,81,80,1600,687,1.71878,11,7.18706,21345351499
43.5749,22949,34.6154,99,81,80,1600,687,1.71878,11,7.18706,21445387048
49.9725,20011,34.6154,99,81,80,1600,687,1.71878,11,7.18706,21545428707
49.9077,20037,34.6154,99,81,80,1600,687,1.71878,11,7.18706,21645479486
47.879,20886,34.6154,99,81,80,1600,687,1.71878,11,7.18706,21745516085
42.5478,23503,34.2365,98,81,80,1600,687,1.71878,11,7.18718,21845635745
50.4668,19815,34.2365,98,81,80,1600,687,1.71878,11,7.18718,21945677834
45.9622,21757,34.2365,98,81,80,1600,687,1.71878,11,7.18718,22045715203
48.1765,20757,34.2365,98,81,80,1600,687,1.71878,11,7.18718,22145750072
43.3107,23089,34.2365,98,81,80,1600,687,1.71878,11,7.18718,22245827741
46.0872,21698,39.951,99,81,80,1600,687,1.71878,11,7.18761,22345873230
45.7101,21877,39.951,99,81,80,1600,687,1.71878,11,7.18761,22445911730
43.2432,23125,39.951,99,81,80,1600,687,1.71878,11,7.18761,22545970109
45.0045,22220,39.951,99,81,80,1600,687,1.71878,11,7.18761,22646012888
47.5195,21044,39.951,99,81,80,1600,687,1.71878,11,7.18761,22746023517
45.9474,21764,32.7366,99,81,80,1600,687,1.71878,11,7.18718,22846063906
45.104,22171,32.7366,99,81,80,1600,687,1.71878,11,7.18718,22946124535
47.2077,21183,32.7366,99,81,80,1600,687,1.71878,11,7.18718,23046162575
42.935,23291,32.7366,99,81,80,1600,687,1.71878,11,7.18718,23146214874
41.58,24050,32.7366,99,81,80,1600,687,1.71878,11,7.18718,23246248963
47.4496,21075,37.0647,99,81,80,1600,687,1.71878,11,7.18777,23346329482
46.8713,21335,37.0647,99,81,80,1600,687,1.71878,11,7.18777,23446365531
44.8189,22312,37.0647,99,81,80,1600,687,1.71878,11,7.18777,23546399470
42.0858,23761,37.0647,99,81,80,1600,687,1.71878,11,7.18777,23646515130
43.1574,23171,37.0647,99,81,80,1600,687,1.71878,11,7.18777,23746603199
42.3837,23594,38.0488,99,81,79,1600,687,1.71878,11,7.18802,23846649428
45.1264,22160,38.0488,99,81,79,1600,687,1.71878,11,7.18802,23946688537
52.6676,18987,38.0488,99,81,79,1600,687,1.71878,11,7.18802,24046743986
46.0872,21698,38.0488,99,81,79,1600,687,1.71878,11,7.18802,24146777086
45.9348,21770,38.0488,99,81,79,1600,687,1.71878,11,7.18802,24246853685
43.29,23100,39.5,99,81,80,1597,687,1.71878,11,7.18802,24346904484
49.0316,20395,39.5,99,81,80,1597,687,1.71878,11,7.18802,24446940073
43.5882,22942,39.5,99,81,80,1597,687,1.71878,11,7.18802,24546984372
41.1963,24274,39.5,99,81,80,1597,687,1.71878,11,7.18802,24647021501
47.2657,21157,39.5,99,81,80,1597,687,1.71878,11,7.18802,24747059511
49.7636,20095,38.8489,99,82,80,1600,687,1.71878,11,7.18814,24847113190
47.5217,21043,38.8489,99,82,80,1600,687,1.71878,11,7.18814,24947169149
48.0377,20817,38.8489,99,82,80,1600,687,1.71878,11,7.18814,25047232518
46.9991,21277,38.8489,99,82,80,1600,687,1.71878,11,7.18814,25147318717
43.2957,23097,38.8489,99,82,80,1600,687,1.71878,11,7.18814,25247319216
50.4694,19814,38.6534,99,82,80,1600,687,1.71878,11,7.18924,25347361586
45.2735,22088,38.6534,99,82,80,1600,687,1.71878,11,7.18924,25447393865
43.7713,22846,38.6534,99,82,80,1600,687,1.71878,11,7.18924,25547435774
50.0225,19991,38.6534,99,82,80,1600,687,1.71878,11,7.18924,25647474443
46.2321,21630,38.6534,99,82,80,1600,687,1.71878,11,7.18924,25747521762
51.2479,19513,39.7059,99,82,80,1600,687,1.71878,11,7.1885,25847567622
53.0279,18858,39.7059,99,82,80,1600,687,1.71878,11,7.1885,25947608811
46.1467,21670,39.7059,99,82,80,1600,687,1.71878,11,7.1885,26047677800
48.1788,20756,39.7059,99,82,80,1600,687,1.71878,11,7.1885,26147715889
53.6999,18622,39.7059,99,82,80,1600,687,1.71878,11,7.1885,26247782738
49.4242,20233,36.7901,99,82,80,1600,687,1.71878,10,7.18851,26347811517
50.9321,19634,36.7901,99,82,80,1600,687,1.71878,10,7.18851,26447876727
50.0275,19989,36.7901,99,82,80,1600,687,1.71878,10,7.18851,26547943406
48.9908,20412,36.7901,99,82,80,1600,687,1.71878,10,7.18851,26647979725
52.2193,19150,36.7901,99,82,80,1600,687,1.71878,10,7.18851,26748019154
52.6122,19007,36.7901,99,82,80,1600,687,1.71878,10,7.18851,26848066603
57.4713,17400,35.0384,99,82,80,1600,687,1.71878,10,7.18826,26948110972
46.5506,21482,35.0384,99,82,80,1600,687,1.71878,10,7.18826,27048156362
49.581,20169,35.0384,99,82,80,1600,687,1.71878,10,7.18826,27148198991
55.5494,18002,35.0384,99,82,80,1600,687,1.71878,10,7.18826,27248259360
43.5559,22959,35.0384,99,82,80,1600,687,1.71878,10,7.18826,27348299809
47.2567,21161,40.1985,98,82,80,1600,687,1.71878,11,7.1885,27448350588
57.5242,17384,40.1985,98,82,80,1600,687,1.71878,11,7.1885,27548396867
56.1703,17803,40.1985,98,82,80,1600,687,1.71878,11,7.1885,27648439327
56.1735,17802,40.1985,98,82,80,1600,687,1.71878,11,7.1885,27748510356
54.8155,18243,40.1985,98,82,80,1600,687,1.71878,11,7.1885,27848562835
53.8851,18558,35.9694,99,82,80,1600,687,1.71878,10,7.18838,27948603014
55.5926,17988,35.9694,99,82,80,1600,687,1.71878,10,7.18838,28048659023
66.9389,14939,35.9694,99,82,80,1600,687,1.71878,10,7.18838,28148744423
60.042,16655,35.9694,99,82,80,1600,687,1.71878,10,7.18838,28248806162
50.153,19939,35.9694,99,82,80,1600,687,1.71878,10,7.18838,28348848151
50.4694,19814,38.4236,98,82,80,1600,687,1.71878,10,7.189,28448938500
51.4509,19436,38.4236,98,82,80,1600,687,1.71878,10,7.189,28549041049
56.1325,17815,38.4236,98,82,80,1600,687,1.71878,10,7.189,28649080539
60.0781,16645,38.4236,98,82,80,1600,687,1.71878,10,7.189,28749153058
53.6999,18622,38.4236,98,82,80,1600,687,1.71878,10,7.189,28849186227
57.2344,17472,37.3464,99,82,79,1600,687,1.71878,11,7.18888,28949223716
51.7572,19321,37.3464,99,82,79,1600,687,1.71878,11,7.18888,29049261005
52.7232,18967,37.3464,99,82,79,1600,687,1.71878,11,7.18888,29149294874
50.153,19939,37.3464,99,82,79,1600,687,1.71878,11,7.18888,29249336034
46.6483,21437,37.3464,99,82,79,1600,687,1.71878,11,7.18888,29349366673
51.9265,19258,39,99,82,80,1600,687,1.71878,11,7.18775,29449401952
55.5247,18010,39,99,82,80,1600,687,1.71878,11,7.18775,29549436981
58.8097,17004,39,99,82,80,1600,687,1.71878,11,7.18775,29649481100
66.6267,15009,39,99,82,80,1600,687,1.71878,11,7.18775,29749520779
59.1926,16894,39,99,82,80,1600,687,1.71878,11,7.18775,29849564019
51.725,19333,37.9747,99,82,80,1600,687,1.71878,11,7.18761,29949610838
54.8787,18222,37.9747,99,82,80,1600,687,1.71878,11,7.18761,30049644707
55.7383,17941,37.9747,99,82,80,1600,687,1.71878,11,7.18761,30149703666
54.7885,18252,37.9747,99,82,80,1600,687,1.71878,11,7.18761,30249746315
122.474,8165,37.9747,99,82,80,1600,687,1.71878,11,7.18761,30349832034
84.317,11860,37.9397,99,82,78,1600,687,1.72659,11,7.18796,30449882154
57.3329,17442,37.9397,99,82,78,1600,687,1.72659,11,7.18796,30549945603
67.9763,14711,37.9397,99,82,78,1600,687,1.72659,11,7.18796,30649980962
32.1203,31133,37.9397,99,82,78,1600,687,1.72659,11,7.18796,30750013411
46.8384,21350,37.9397,99,82,78,1600,687,1.72659,11,7.18796,30850054780
40.6587,24595,54.2787,83,82,78,1191,687,1.97654,7,7.15985,30950082339
48.7282,20522,54.2787,83,82,78,1191,687,1.97654,7,7.15985,31050120289
45.2141,22117,54.2787,83,82,78,1191,687,1.97654,7,7.15985,31150164738
55.8005,17921,54.2787,83,82,78,1191,687,1.97654,7,7.15985,31250201737
52.3999,19084,54.2787,83,82,78,1191,687,1.97654,7,7.15985,31350233706
48.3816,20669,70.4715,91,80,80,1012,687,1.97654,4,7.1554,31450269525
55.3067,18081,70.4715,91,80,80,1012,687,1.97654,4,7.1554,31550302394
47.84,20903,70.4715,91,80,80,1012,687,1.97654,4,7.1554,31650336134
47.5285,21040,70.4715,91,80,80,1012,687,1.97654,4,7.1554,31750365963
53.5475,18675,70.4715,91,80,80,1012,687,1.97654,4,7.1554,31850397172
51.1902,19535,70.4715,91,80,80,1012,687,1.97654,4,7.1554,31950433061
49.3413,20267,72.3457,99,79,81,1501,687,1.97654,9,7.16082,32050468540
46.1617,21663,72.3457,99,79,81,1501,687,1.97654,9,7.16082,32150505259
45.8989,21787,72.3457,99,79,81,1501,687,1.97654,9,7.16082,32250541559
56.6861,17641,72.3457,99,79,81,1501,687,1.97654,9,7.16082,32350577888
58.2615,17164,72.3457,99,79,81,1501,687,1.97654,9,7.16082,32450614287
46.2129,21639,75.3731,98,81,83,1452,687,1.97654,8,7.16618,32550649656
49.5442,20184,75.3731,98,81,83,1452,687,1.97654,8,7.16618,32650690685
52.4439,19068,75.3731,98,81,83,1452,687,1.97654,8,7.16618,32750733844
47.5556,21028,75.3731,98,81,83,1452,687,1.97654,8,7.16618,32850769234
48.8138,20486,75.3731,98,81,83,1452,687,1.97654,8,7.16618,32950803053
55.0237,18174,74.1936,99,81,82,1460,687,1.97648,8,7.13541,33050843172
49.7512,20100,74.1936,99,81,82,1460,687,1.97648,8,7.13541,33150875201
50.8078,19682,74.1936,99,81,82,1460,687,1.97648,8,7.13541,33250860940
60.0962,16640,74.1936,99,81,82,1460,687,1.97648,8,7.13541,33350914439
53.183,18803,74.1936,99,81,82,1460,687,1.97648,8,7.13541,33450952029
