os,cpu,gpu,ram,kernel,driver,cpuscheduler
Steam Runtime 2 (soldier),AMD Custom APU 0405,AMD Custom GPU 0405,12077680,5.13.0-valve36-1-neptune,,schedutil
fps,frametime,cpu_load,gpu_load,cpu_temp,gpu_temp,gpu_core_clock,gpu_mem_clock,gpu_vram_used,gpu_power,ram_used,elapsed
129.735,7708,74.2092,99,74,74,1349,687,0.846493,7,4.73022,1352436804
120.846,8275,74.2092,99,74,74,1349,687,0.846493,7,4.73022,1360714867
112.246,8909,74.2092,99,74,74,1349,687,0.846493,7,4.73022,1369623930
129.584,7717,74.2092,99,74,74,1349,687,0.846493,7,4.73022,1377343533
111.222,8991,74.2092,99,74,74,1349,687,0.846493,7,4.73022,1386333806
121.007,8264,74.2092,99,74,74,1349,687,0.846493,7,4.73022,1394599059
113.856,8783,74.2092,99,74,74,1349,687,0.846493,7,4.73022,1403382072
114.364,8744,74.2092,99,74,74,1349,687,0.846493,7,4.73022,1412127225
85.7339,11664,74.2092,99,74,74,1349,687,0.846493,7,4.73022,1423792359
164.096,6094,74.2092,99,74,74,1349,687,0.846493,7,4.73022,1429887871
154.226,6484,74.2092,99,74,74,1349,687,0.846493,7,4.73022,1436373094
123.457,8100,74.2092,99,74,74,1349,687,0.846493,7,4.73022,1444473787
123.885,8072,74.2092,99,74,74,1349,687,0.846493,7,4.73022,1452548190
120.163,8322,74.2092,99,74,74,1349,687,0.846493,7,4.73022,1460871003
117.316,8524,74.2092,99,74,74,1349,687,0.846493,7,4.73022,1469395506
133.28,7503,74.2092,99,74,74,1349,687,0.846493,7,4.73022,1476898668
96.6744,10344,74.2092,99,74,74,1349,687,0.846493,7,4.73022,1487244752
141.243,7080,74.2092,99,74,74,1349,687,0.846493,7,4.73022,1494324935
135.87,7360,74.2092,99,74,74,1349,687,0.846493,7,4.73022,1501685367
101.574,9845,74.2092,99,74,74,1349,687,0.846493,7,4.73022,1511531071
139.47,7170,74.2092,99,74,74,1349,687,0.846493,7,4.73022,1518703513
118.892,8411,74.2092,99,74,74,1349,687,0.846493,7,4.73022,1527114596
97.7326,10232,74.2092,99,74,74,1349,687,0.846493,7,4.73022,1537347380
173.28,5771,74.2092,99,74,74,1349,687,0.846493,7,4.73022,1543120992
108.436,9222,74.2092,99,74,74,1349,687,0.846493,7,4.73022,1552342605
124.719,8018,74.2092,99,74,74,1349,687,0.846493,7,4.73022,1560361128
104.646,9556,74.2092,99,74,74,1349,687,0.846493,7,4.73022,1569917222
132.503,7547,74.2092,99,74,74,1349,687,0.846493,7,4.73022,1577465844
120.569,8294,74.2092,99,74,74,1349,687,0.846493,7,4.73022,1585760287
116.252,8602,74.2092,99,74,74,1349,687,0.846493,7,4.73022,1594364090
121.183,8252,74.2092,99,74,74,1349,687,0.846493,7,4.73022,1602616703
125.849,7946,74.2092,99,74,74,1349,687,0.846493,7,4.73022,1610563426
131.822,7586,74.2092,99,74,74,1349,687,0.846493,7,4.73022,1618151509
115.62,8649,74.2092,99,74,74,1349,687,0.846493,7,4.73022,1626800162
120.366,8308,74.2092,99,74,74,1349,687,0.846493,7,4.73022,1635109785
117.661,8499,74.2092,99,74,74,1349,687,0.846493,7,4.73022,1643608728
149.656,6682,74.2092,99,74,74,1349,687,0.846493,7,4.73022,1650292410
129.433,7726,74.2092,99,74,74,1349,687,0.846493,7,4.73022,1658018533
124.285,8046,74.2092,99,74,74,1349,687,0.846493,7,4.73022,1666065536
125.345,7978,74.2092,99,74,74,1349,687,0.846493,7,4.73022,1674044159
