os,cpu,gpu,ram,kernel,driver,cpuscheduler
Steam Runtime 2 (soldier),AMD Custom APU 0405,AMD Custom GPU 0405,12077680,5.13.0-valve36-1-neptune,,schedutil
fps,frametime,cpu_load,gpu_load,cpu_temp,gpu_temp,gpu_core_clock,gpu_mem_clock,gpu_vram_used,gpu_power,ram_used,elapsed
86.3632,11579,54.4776,54,79,74,720,687,1.43693,1,6.08398,556076289
86.3409,11582,54.4776,54,79,74,720,687,1.43693,1,6.08398,567658973
80.782,12379,54.4776,54,79,74,720,687,1.43693,1,6.08398,580043818
87.3668,11446,54.4776,54,79,74,720,687,1.43693,1,6.08398,591488122
81.011,12344,54.4776,54,79,74,720,687,1.43693,1,6.08398,603839716
98.8631,10115,57.7778,99,71,74,1435,687,1.43693,7,6.08609,613948960
80.3794,12441,57.7778,99,71,74,1435,687,1.43693,7,6.08609,626389554
77.3036,12936,57.7778,99,71,74,1435,687,1.43693,7,6.08609,639327419
82.2504,12158,57.7778,99,71,74,1435,687,1.43693,7,6.08609,651486043
79.885,12518,57.7778,99,71,74,1435,687,1.43693,7,6.08609,664004838
95.2925,10494,57.7778,99,71,74,1435,687,1.43693,7,6.08609,674500382
76.2428,13116,57.7778,99,71,74,1435,687,1.43693,7,6.08609,687616366
86.9868,11496,57.7778,99,71,74,1435,687,1.43693,7,6.08609,699113660
86.5576,11553,57.7778,99,71,74,1435,687,1.43693,7,6.08609,710671134
77.4293,12915,57.7778,99,71,74,1435,687,1.43693,7,6.08609,723584499
78.6658,12712,57.7778,99,71,74,1435,687,1.43693,7,6.08609,736297634
87.9353,11372,57.7778,99,71,74,1435,687,1.43693,7,6.08609,747671418
85.1571,11743,57.7778,99,71,74,1435,687,1.43693,7,6.08609,759415122
81.8599,12216,57.7778,99,71,74,1435,687,1.43693,7,6.08609,771631996
85.8369,11650,57.7778,99,71,74,1435,687,1.43693,7,6.08609,783282700
85.2733,11727,57.7778,99,71,74,1435,687,1.43693,7,6.08609,795012565
79.783,12534,57.7778,99,71,74,1435,687,1.43693,7,6.08609,807545329
91.5835,10919,57.7778,99,71,74,1435,687,1.43693,7,6.08609,818465963
79.4597,12585,57.7778,99,71,74,1435,687,1.43693,7,6.08609,831051888
79.9041,12515,57.7778,99,71,74,1435,687,1.43693,7,6.08609,843567562
77.1843,12956,57.7778,99,71,74,1435,687,1.43693,7,6.08609,856523787
82.3384,12145,57.7778,99,71,74,1435,687,1.43693,7,6.08609,868669491
80.5997,12407,57.7778,99,71,74,1435,687,1.43693,7,6.08609,881078305
68.9655,14500,57.7778,99,71,74,1435,687,1.43693,7,6.08609,895577861
91.2825,10955,57.7778,99,71,74,1435,687,1.43693,7,6.08609,906535005
72.812,13734,57.7778,99,71,74,1435,687,1.43693,7,6.08609,920269539
86.3931,11575,57.7778,99,71,74,1435,687,1.43693,7,6.08609,931843654
83.5561,11968,57.7778,99,71,74,1435,687,1.43693,7,6.08609,943814238
78.9453,12667,57.7778,99,71,74,1435,687,1.43693,7,6.08609,956482442
96.1169,10404,57.7778,99,71,74,1435,687,1.43693,7,6.08609,966888506
83.5631,11967,57.7778,99,71,74,1435,687,1.43693,7,6.08609,978856240
82.9875,12050,57.7778,99,71,74,1435,687,1.43693,7,6.08609,990910615
74.8839,13354,57.7778,99,71,74,1435,687,1.43693,7,6.08609,1004263159
95.039,10522,57.7778,99,71,74,1435,687,1.43693,7,6.08609,1014785063
70.6714,14150,57.7778,99,71,74,1435,687,1.43693,7,6.08609,1028936458
99.6214,10038,57.7778,99,71,74,1435,687,1.43693,7,6.08609,1038974872
86.8055,11520,57.7778,99,71,74,1435,687,1.43693,7,6.08609,1050495776
70.8918,14106,57.7778,99,71,74,1435,687,1.43693,7,6.08609,1064604821
91.5164,10927,57.7778,99,71,74,1435,687,1.43693,7,6.08609,1075532165
63.5809,15728,57.7778,99,71,74,1435,687,1.43693,7,6.08609,1091261371
122.115,8189,57.7778,99,71,74,1435,687,1.43693,7,6.08609,1099452884
77.5254,12899,57.7778,99,71,74,1435,687,1.43693,7,6.08609,1112365138
73.4916,13607,60.9639,99,74,74,1600,687,1.4369,9,6.02525,1125959423
85.2006,11737,60.9639,99,74,74,1600,687,1.4369,9,6.02525,1137697487
77.9423,12830,60.9639,99,74,74,1600,687,1.4369,9,6.02525,1150528312
89.0313,11232,60.9639,99,74,74,1600,687,1.4369,9,6.02525,1161762846
88.6132,11285,60.9639,99,74,74,1600,687,1.4369,9,6.02525,1173049120
80.0384,12494,60.9639,99,74,74,1600,687,1.4369,9,6.02525,1185542764
79.3147,12608,60.9639,99,74,74,1600,687,1.4369,9,6.02525,1198151799
90.9256,10998,60.9639,99,74,74,1600,687,1.4369,9,6.02525,1209152343
81.6727,12244,60.9639,99,74,74,1600,687,1.4369,9,6.02525,1221395107
78.3883,12757,60.9639,99,74,74,1600,687,1.4369,9,6.02525,1234154582
83.724,11944,60.9639,99,74,74,1600,687,1.4369,9,6.02525,1246098636
89.2459,11205,60.9639,99,74,74,1600,687,1.4369,9,6.02525,1257306380
77.7122,12868,60.9639,99,74,74,1600,687,1.4369,9,6.02525,1270173745
88.6289,11283,60.9639,99,74,74,1600,687,1.4369,9,6.02525,1281459459
86.4902,11562,60.9639,99,74,74,1600,687,1.4369,9,6.02525,1293022203
73.9809,13517,60.9639,99,74,74,1600,687,1.4369,9,6.02525,1306539218
83.3056,12004,60.9639,99,74,74,1600,687,1.4369,9,6.02525,1318544072
86.7077,11533,60.9639,99,74,74,1600,687,1.4369,9,6.02525,1330077886
82.4878,12123,60.9639,99,74,74,1600,687,1.4369,9,6.02525,1342202120
76.5052,13071,60.9639,99,74,74,1600,687,1.4369,9,6.02525,1355276365
78.4683,12744,60.9639,99,74,74,1600,687,1.4369,9,6.02525,1368018600
104.537,9566,60.9639,99,74,74,1600,687,1.4369,9,6.02525,1377585203
68.7853,14538,60.9639,99,74,74,1600,687,1.4369,9,6.02525,1392124468
87.7424,11397,60.9639,99,74,74,1600,687,1.4369,9,6.02525,1403523682
76.7931,13022,60.9639,99,74,74,1600,687,1.4369,9,6.02525,1416546017
59.9628,16677,60.9639,99,74,74,1600,687,1.4369,9,6.02525,1433225413
109.999,9091,60.9639,99,74,74,1600,687,1.4369,9,6.02525,1442316346
82.5491,12114,60.9639,99,74,74,1600,687,1.4369,9,6.02525,1454431460
94.9127,10536,60.9639,99,74,74,1600,687,1.4369,9,6.02525,1464968484
75.6659,13216,60.9639,99,74,74,1600,687,1.4369,9,6.02525,1478187679
74.5712,13410,60.9639,99,74,74,1600,687,1.4369,9,6.02525,1491596434
103.616,9651,60.9639,99,74,74,1600,687,1.4369,9,6.02525,1501247957
75.3012,13280,60.9639,99,74,74,1600,687,1.4369,9,6.02525,1514530292
88.4799,11302,60.9639,99,74,74,1600,687,1.4369,9,6.02525,1525835276
79.1264,12638,60.9639,99,74,74,1600,687,1.4369,9,6.02525,1538471621
72.3484,13822,60.9639,99,74,74,1600,687,1.4369,9,6.02525,1552296325
100.02,9998,60.9639,99,74,74,1600,687,1.4369,9,6.02525,1562293419
83.3959,11991,60.9639,99,74,74,1600,687,1.4369,9,6.02525,1574285073
77.1665,12959,60.9639,99,74,74,1600,687,1.4369,9,6.02525,1587245018
93.3532,10712,60.9639,99,74,74,1600,687,1.4369,9,6.02525,1597959552
69.6573,14356,60.9639,99,74,74,1600,687,1.4369,9,6.02525,1612314437
99.95,10005,60.9639,99,74,74,1600,687,1.4369,9,6.02525,1622332461
83.1532,12026,61.6162,99,75,75,1600,687,1.4369,9,6.03035,1634349605
83.9137,11917,61.6162,99,75,75,1600,687,1.4369,9,6.03035,1646269169
82.7198,12089,61.6162,99,75,75,1600,687,1.4369,9,6.03035,1658356123
